LINK_MODEL_BASED::PROCESSED::Left Knee Angles_filtered
File	Frame	X 	Y 	Z 
 - 	623	20.846558	1.517007	-1.536793
 - 	624	24.302563	1.076857	-2.838969
 - 	625	28.740194	0.818401	-4.693560
 - 	626	33.938385	0.872047	-6.600028
 - 	627	39.597977	1.321782	-8.016806
 - 	628	45.418480	2.067709	-8.606224
 - 	629	51.148441	2.872566	-8.340158
 - 	630	56.592918	3.608190	-7.512931
 - 	631	61.640114	4.341964	-6.605893
 - 	632	66.310402	5.111351	-5.973948
 - 	633	70.725113	5.727993	-5.591779
 - 	634	74.954582	5.917737	-5.153849
 - 	635	78.879333	5.614590	-4.450303
 - 	636	82.210884	5.045394	-3.612875
 - 	637	84.644005	4.543440	-2.980874
 - 	638	85.996803	4.312154	-2.767635
 - 	639	86.242516	4.335222	-2.896804
 - 	640	85.448196	4.452864	-3.143788
 - 	641	83.705963	4.503428	-3.381470
 - 	642	81.111122	4.419314	-3.672249
 - 	643	77.755234	4.228230	-4.160604
 - 	644	73.698830	3.987413	-4.922843
 - 	645	68.960464	3.715051	-5.923094
 - 	646	63.557388	3.373624	-7.050249
 - 	647	57.557709	2.924255	-8.129056
 - 	648	51.088188	2.402320	-8.920883
 - 	649	44.300842	1.916562	-9.208276
 - 	650	37.353031	1.552938	-8.943879
 - 	651	30.444443	1.304578	-8.337639
 - 	652	23.886776	1.129479	-7.800335
 - 	653	18.124712	1.051793	-7.757894
 - 	654	13.658350	1.157236	-8.399710
 - 	655	10.908808	1.494910	-9.472979
 - 	656	10.111059	2.018083	-10.323618
 - 	657	11.276345	2.615917	-10.303741
 - 	658	14.213452	3.188925	-9.271417
 - 	659	18.578865	3.717588	-7.684247
 - 	660	23.918024	4.270626	-6.189478
 - 	661	29.677666	4.909067	-5.128905
 - 	662	35.219002	5.564644	-4.376882
 - 	663	39.883900	6.074466	-3.593216
 - 	664	43.143608	6.381519	-2.638850
 - 	665	44.797264	6.611137	-1.737609
 - 	666	45.071594	6.861704	-1.225076
 - 	667	44.452217	7.041295	-1.218647
 - 	668	43.328995	7.042704	-1.566888
 - 	669	41.801773	6.943365	-1.989535
 - 	670	39.822319	6.880738	-2.206186
 - 	671	37.429993	6.853660	-2.106523
 - 	672	34.786438	6.777235	-1.910330
 - 	673	32.046707	6.627071	-2.015940
 - 	674	29.281202	6.425142	-2.585159
 - 	675	26.518379	6.156002	-3.359575
 - 	676	23.822491	5.770077	-3.896816
 - 	677	21.322636	5.249523	-3.902119
 - 	678	19.181890	4.649352	-3.372092
 - 	679	17.554443	4.060425	-2.526035
 - 	680	16.573992	3.513397	-1.632844
 - 	681	16.361912	2.941592	-0.922279
 - 	682	17.028294	2.271491	-0.634381
 - 	683	18.662472	1.541272	-1.012874
 - 	684	21.311876	0.910234	-2.144962
 - 	685	24.951462	0.541674	-3.832694
 - 	686	29.460800	0.480603	-5.667167
 - 	687	34.624653	0.666479	-7.236787
 - 	688	40.165192	1.040109	-8.278125
 - 	689	45.799187	1.576215	-8.688581
 - 	690	51.291637	2.245952	-8.502688
 - 	691	56.490479	3.033960	-7.915688
 - 	692	61.353310	3.946893	-7.252015
 - 	693	65.952133	4.908153	-6.770280
 - 	694	70.408127	5.687330	-6.444309
 - 	695	74.762650	6.032421	-5.996373
 - 	696	78.880325	5.883960	-5.213305
 - 	697	82.471230	5.442310	-4.211397
 - 	698	85.218933	5.027467	-3.341648
 - 	699	86.919731	4.851249	-2.862015
 - 	700	87.531937	4.890706	-2.759571
 - 	701	87.111816	4.963669	-2.859445
 - 	702	85.723427	4.909204	-3.028632
 - 	703	83.420959	4.689766	-3.274616
 - 	704	80.282570	4.360883	-3.700804
 - 	705	76.402969	3.997926	-4.391713
 - 	706	71.840904	3.645254	-5.334298
 - 	707	66.608704	3.281688	-6.416436
 - 	708	60.731918	2.830227	-7.454306
 - 	709	54.305847	2.252652	-8.223169
 - 	710	47.492683	1.645572	-8.531010
 - 	711	40.491543	1.192525	-8.343530
 - 	712	33.534863	0.997566	-7.872550
 - 	713	26.916790	1.004383	-7.507789
 - 	714	21.021069	1.099643	-7.588387
 - 	715	16.310783	1.246324	-8.167820
 - 	716	13.241140	1.470923	-8.923100
 - 	717	12.078913	1.762751	-9.284076
 - 	718	12.724650	2.062905	-8.817749
 - 	719	14.750284	2.355262	-7.630629
 - 	720	17.714054	2.713237	-6.307801
 - 	721	21.444860	3.249396	-5.398852
 - 	722	25.946367	4.048956	-5.059665
 - 	723	31.033691	5.104275	-5.104059
 - 	724	36.146870	6.214736	-5.145213
 - 	725	40.541481	6.975499	-4.707217
 - 	726	43.640106	7.034295	-3.508996
 - 	727	45.246365	6.460216	-1.817400
 - 	728	45.526016	5.772336	-0.395372
 - 	729	44.828697	5.509686	0.086185
 - 	730	43.469891	5.804866	-0.377707
 - 	731	41.607311	6.374998	-1.161855
 - 	732	39.289349	6.821600	-1.611153
 - 	733	36.584694	6.922371	-1.615167
 - 	734	33.629128	6.728019	-1.606651
 - 	735	30.567387	6.426176	-2.024280
 - 	736	27.500500	6.123357	-2.852117
 - 	737	24.503262	5.779684	-3.672042
 - 	738	21.675009	5.320923	-4.023460
 - 	739	19.160837	4.752451	-3.686026
 - 	740	17.126892	4.161951	-2.770808
 - 	741	15.728508	3.632103	-1.631437
 - 	742	15.107038	3.152120	-0.647710
 - 	743	15.397335	2.632122	-0.082894
 - 	744	16.711143	2.024910	-0.138069
 - 	745	19.106720	1.405674	-0.984563
 - 	746	22.576418	0.893655	-2.580467
 - 	747	27.041256	0.536970	-4.539869
 - 	748	32.324768	0.359243	-6.356423
 - 	749	38.138802	0.480380	-7.726173
 - 	750	44.137722	1.038690	-8.565149
 - 	751	50.018028	1.975880	-8.829931
 - 	752	55.584206	3.034174	-8.498705
 - 	753	60.754723	3.986186	-7.722128
 - 	754	65.541451	4.761322	-6.849618
 - 	755	70.017075	5.345231	-6.188560
 - 	756	74.252274	5.662476	-5.730146
 - 	757	78.227341	5.619160	-5.193190
 - 	758	81.773201	5.257082	-4.377727
 - 	759	84.607956	4.822325	-3.419020
 - 	760	86.467239	4.609128	-2.661155
 - 	761	87.222076	4.713144	-2.337168
 - 	762	86.880547	4.975965	-2.413466
 - 	763	85.510376	5.165164	-2.710653
 - 	764	83.191780	5.157845	-3.119253
 - 	765	80.014908	4.963123	-3.670114
 - 	766	76.066292	4.642722	-4.423690
 - 	767	71.408035	4.232619	-5.353888
 - 	768	66.090942	3.692191	-6.331663
 - 	769	60.185295	2.926558	-7.142964
 - 	770	53.787529	1.930850	-7.531392
 - 	771	47.016083	0.913769	-7.333940
 - 	772	40.033257	0.176935	-6.623927
 - 	773	33.082718	-0.153652	-5.689326
 - 	774	26.510639	-0.196577	-4.873863
 - 	775	20.762489	-0.118474	-4.447197
 - 	776	16.340672	0.036364	-4.529219
 - 	777	13.699606	0.312221	-4.998163
 - 	778	13.108464	0.732251	-5.489739
 - 	779	14.557228	1.272212	-5.654731
 - 	780	17.752810	1.908507	-5.475865
 - 	781	22.197145	2.648881	-5.229933
 - 	782	27.302660	3.500720	-5.127292
 - 	783	32.487892	4.400771	-5.075660
 - 	784	37.220619	5.169523	-4.766058
 - 	785	41.035137	5.574118	-3.923277
 - 	786	43.588783	5.525362	-2.555529
 - 	787	44.763641	5.240716	-1.062453
 - 	788	44.709557	5.127277	-0.045948
 - 	789	43.740196	5.436914	0.116502
 - 	790	42.155090	6.058167	-0.428532
 - 	791	40.141060	6.650464	-1.155633
 - 	792	37.796116	6.939282	-1.627666
 - 	793	35.192726	6.882135	-1.820491
 - 	794	32.407227	6.610701	-2.015080
 - 	795	29.516123	6.277148	-2.441854
 - 	796	26.590977	5.963902	-3.052690
 - 	797	23.706528	5.678407	-3.560909
 - 	798	20.949135	5.378448	-3.644948
 - 	799	18.416027	5.011765	-3.164485
 - 	800	16.225027	4.557540	-2.245860
 - 	801	14.539118	4.033940	-1.176590
 - 	802	13.564562	3.469317	-0.240563
 - 	803	13.505219	2.874546	0.331665
 - 	804	14.519364	2.243561	0.341330
 - 	805	16.705996	1.579914	-0.309336
 - 	806	20.081129	0.931293	-1.516806
 - 	807	24.523859	0.408688	-3.049886
 - 	808	29.754498	0.167991	-4.725866
 - 	809	35.414261	0.337597	-6.404987
 - 	810	41.206993	0.907392	-7.818581
 - 	811	46.970474	1.680685	-8.571831
 - 	812	52.619789	2.403402	-8.447621
 - 	813	58.071320	2.968998	-7.683408
 - 	814	63.262741	3.436406	-6.836429
 - 	815	68.210823	3.859003	-6.299516
 - 	816	72.974152	4.206302	-5.969061
 - 	817	77.533493	4.447052	-5.440633
 - 	818	81.727242	4.590778	-4.508816
 - 	819	85.302238	4.644241	-3.403484
 - 	820	88.012711	4.609818	-2.536579
 - 	821	89.689148	4.523555	-2.101902
 - 	822	90.258476	4.447710	-1.967415
 - 	823	89.734146	4.421764	-1.908023
 - 	824	88.194290	4.429187	-1.873160
 - 	825	85.749161	4.414110	-2.008029
 - 	826	82.497841	4.329318	-2.457378
 - 	827	78.497498	4.156051	-3.216500
 - 	828	73.769020	3.875286	-4.176145
 - 	829	68.329941	3.441215	-5.230420
 - 	830	62.229126	2.809013	-6.281818
 - 	831	55.565300	2.008963	-7.168479
 - 	832	48.478951	1.192287	-7.657597
 - 	833	41.137741	0.566596	-7.588553
 - 	834	33.760567	0.252301	-7.066387
 - 	835	26.678577	0.214665	-6.471924
 - 	836	20.366884	0.352213	-6.217374
 - 	837	15.388592	0.619522	-6.487503
 - 	838	12.248405	1.028790	-7.162625
 - 	839	11.203374	1.550512	-7.839782
 - 	840	12.129547	2.059289	-7.958658
 - 	841	14.569426	2.415747	-7.193115
 - 	842	17.991106	2.630456	-5.853759
 - 	843	22.070707	2.941447	-4.744176
 - 	844	26.711493	3.666633	-4.489362
 - 	845	31.767151	4.889921	-4.998385
 - 	846	36.786636	6.245342	-5.534161
 - 	847	41.074429	7.075251	-5.268349
 - 	848	44.011383	6.952892	-3.887454
 - 	849	45.355724	6.121009	-1.841144
 - 	850	45.307480	5.334915	-0.049735
 - 	851	44.311333	5.207878	0.738868
 - 	852	42.757164	5.739088	0.459836
 - 	853	40.817352	6.441648	-0.286763
 - 	854	38.522797	6.810997	-0.771943
 - 	855	35.924942	6.679623	-0.757292
 - 	856	33.137718	6.247689	-0.629789
 - 	857	30.264931	5.833192	-0.923096
 - 	858	27.364170	5.588509	-1.767410
 - 	859	24.495874	5.444451	-2.811079
 - 	860	21.771540	5.263140	-3.539711
 - 	861	19.342842	4.968837	-3.610945
 - 	862	17.371878	4.548664	-2.999598
 - 	863	16.023037	4.010673	-1.952541
 - 	864	15.452116	3.374137	-0.846350
 - 	865	15.777766	2.665756	-0.054650
 - 	866	17.065971	1.913067	0.130293
 - 	867	19.336018	1.176100	-0.451094
 - 	868	22.564590	0.589711	-1.764754
 - 	869	26.675533	0.329690	-3.549377
 - 	870	31.515650	0.517439	-5.398107
 - 	871	36.844070	1.162982	-6.932116
 - 	872	42.383919	2.145662	-7.901590
 - 	873	47.914524	3.195890	-8.160356
 - 	874	53.307087	3.985202	-7.682505
 - 	875	58.482521	4.357030	-6.688038
 - 	876	63.379238	4.443898	-5.643718
 - 	877	67.972397	4.496893	-4.966240
 - 	878	72.281136	4.635291	-4.676578
 - 	879	76.309898	4.789911	-4.422465
 - 	880	79.960037	4.845624	-3.887177
 - 	881	82.999641	4.803061	-3.126392
 - 	882	85.140427	4.795456	-2.474192
 - 	883	86.171127	4.940115	-2.192100
 - 	884	86.036133	5.190430	-2.284051
 - 	885	84.808289	5.367472	-2.619206
 - 	886	82.613113	5.320003	-3.133052
 - 	887	79.573753	5.014899	-3.851609
 - 	888	75.782715	4.497465	-4.760663
 - 	889	71.292053	3.819414	-5.731120
 - 	890	66.131500	3.009713	-6.582623
 - 	891	60.345272	2.098062	-7.164186
 - 	892	54.021130	1.171552	-7.366453
 - 	893	47.302620	0.390213	-7.132677
 - 	894	40.392975	-0.103208	-6.519884
 - 	895	33.568882	-0.293589	-5.737411
 - 	896	27.215223	-0.273691	-5.092691
 - 	897	21.836781	-0.120755	-4.867398
 - 	898	17.965757	0.158753	-5.160288
 - 	899	15.959180	0.566837	-5.761672
 - 	900	15.811859	1.058108	-6.239701
 - 	901	17.154007	1.571505	-6.280790
 - 	902	19.484993	2.083506	-5.923598
 - 	903	22.468922	2.613148	-5.392930
 - 	904	26.008017	3.215199	-4.833329
 - 	905	30.028044	3.979399	-4.308681
 - 	906	34.239113	4.943900	-3.868134
 - 	907	38.132343	5.929561	-3.425818
 - 	908	41.176826	6.541761	-2.711058
 - 	909	43.021835	6.486619	-1.538240
 - 	910	43.592628	5.905366	-0.118387
 - 	911	43.064491	5.309900	0.992265
 - 	912	41.732475	5.152829	1.309752
 - 	913	39.852356	5.472741	0.834355
 - 	914	37.565971	5.936265	0.042420
 - 	915	34.942146	6.184542	-0.588132
 - 	916	32.053619	6.120408	-1.020501
 - 	917	29.011818	5.885316	-1.566633
 - 	918	25.955675	5.642099	-2.412156
 - 	919	23.029551	5.436428	-3.321180
 - 	920	20.367617	5.218217	-3.797721
 - 	921	18.085358	4.924422	-3.524189
 - 	922	16.290991	4.532951	-2.680781
 - 	923	15.116974	4.057293	-1.824186
 - 	924	14.733538	3.497951	-1.401765
 - 	925	15.319677	2.815608	-1.419989
 - 	926	17.009340	1.994563	-1.667127
 - 	927	19.836462	1.162853	-2.176811
 - 	928	23.709801	0.603016	-3.252436
 - 	929	28.446621	0.547176	-4.971882
 - 	930	33.822887	0.951178	-6.859300
 - 	931	39.573120	1.562355	-8.214647
 - 	932	45.388824	2.196640	-8.676456
 - 	933	51.000839	2.821696	-8.347472
 - 	934	56.274635	3.422557	-7.554559
 - 	935	61.201561	3.972084	-6.680923
 - 	936	65.831680	4.490566	-6.042078
 - 	937	70.234879	4.972163	-5.662552
 - 	938	74.450256	5.299524	-5.241738
 - 	939	78.393822	5.355113	-4.504019
 - 	940	81.822037	5.190835	-3.541430
 - 	941	84.423508	5.015469	-2.717321
 - 	942	85.962631	5.016089	-2.287976
 - 	943	86.353104	5.207836	-2.218697
 - 	944	85.631500	5.445205	-2.344960
 - 	945	83.891647	5.562406	-2.606287
 - 	946	81.237869	5.488218	-3.086593
 - 	947	77.764328	5.225554	-3.882433
 - 	948	73.544296	4.761440	-4.977733
 - 	949	68.625572	4.042346	-6.220583
 - 	950	63.042858	3.039894	-7.359778
 - 	951	56.852024	1.837081	-8.092427
 - 	952	50.165588	0.661615	-8.166268
 - 	953	43.162132	-0.198531	-7.559447
 - 	954	36.076027	-0.582494	-6.579601
 - 	955	29.200520	-0.569108	-5.691530
 - 	956	22.913055	-0.363400	-5.197165
 - 	957	17.679653	-0.087394	-5.125622
 - 	958	13.978090	0.273221	-5.382473
 - 	959	12.135946	0.745371	-5.820520
 - 	960	12.168211	1.259726	-6.146187
 - 	961	13.734730	1.683599	-6.016577
 - 	962	16.292967	1.948869	-5.402597
 - 	963	19.399233	2.151862	-4.724254
 - 	964	22.938972	2.543438	-4.489808
 - 	965	27.038212	3.396585	-4.853369
 - 	966	31.695965	4.778225	-5.513291
 - 	967	36.505882	6.343774	-5.886653
 - 	968	40.755238	7.409640	-5.397149
 - 	969	43.790657	7.429595	-3.846805
 - 	970	45.325424	6.510858	-1.670124
 - 	971	45.497360	5.381561	0.265683
 - 	972	44.697617	4.777524	1.255748
 - 	973	43.304230	4.895150	1.219041
 - 	974	41.501385	5.408673	0.632763
 - 	975	39.303017	5.866745	0.056084
 - 	976	36.705448	6.018449	-0.327627
 - 	977	33.788910	5.877704	-0.748871
 - 	978	30.706108	5.600389	-1.452930
 - 	979	27.624506	5.326097	-2.329301
 - 	980	24.679951	5.096620	-2.980083
 - 	981	21.965218	4.869082	-3.078286
 - 	982	19.564150	4.578571	-2.616322
 - 	983	17.601986	4.193311	-1.903916
 - 	984	16.260616	3.715853	-1.378001
 - 	985	15.744812	3.138695	-1.307121
 - 	986	16.233198	2.427366	-1.613719
 - 	987	17.848011	1.575291	-2.052030
 - 	988	20.633888	0.685201	-2.557425
 - 	989	24.517492	0.004142	-3.324475
 - 	990	29.276199	-0.146212	-4.540908
 - 	991	34.589233	0.425137	-6.095201
 - 	992	40.162582	1.558080	-7.528313
 - 	993	45.803551	2.776170	-8.285858
 - 	994	51.377048	3.633879	-8.101418
 - 	995	56.741646	4.037603	-7.192912
 - 	996	61.775883	4.219519	-6.102482
 - 	997	66.453644	4.445751	-5.307822
 - 	998	70.846474	4.774877	-4.893768
 - 	999	75.014954	5.061527	-4.560771
 - 	1000	78.880264	5.151570	-3.992697
 - 	1001	82.198181	5.065480	-3.215775
 - 	1002	84.664566	4.994223	-2.561118
 - 	1003	86.062714	5.112486	-2.316962
 - 	1004	86.334564	5.404536	-2.494432
 - 	1005	85.539207	5.683675	-2.912185
 - 	1006	83.768562	5.762102	-3.416658
 - 	1007	81.106018	5.575953	-3.984681
 - 	1008	77.635208	5.166376	-4.659532
 - 	1009	73.445015	4.593266	-5.447286
 - 	1010	68.606506	3.887931	-6.286802
 - 	1011	63.153942	3.065332	-7.073979
 - 	1012	57.105858	2.166137	-7.669445
 - 	1013	50.518612	1.291136	-7.901216
 - 	1014	43.530304	0.579296	-7.631886
 - 	1015	36.368530	0.125557	-6.895212
 - 	1016	29.347462	-0.070696	-5.989405
 - 	1017	22.884270	-0.055263	-5.384571
 - 	1018	17.495569	0.155494	-5.443563
 - 	1019	13.703699	0.558231	-6.144641
 - 	1020	11.862724	1.093649	-7.031262
 - 	1021	12.015680	1.655868	-7.494405
 - 	1022	13.907169	2.189545	-7.241120
 - 	1023	17.168310	2.747755	-6.515876
 - 	1024	21.510418	3.436145	-5.799291
 - 	1025	26.707508	4.306346	-5.332878
 - 	1026	32.383118	5.276542	-4.980943
 - 	1027	37.883141	6.103083	-4.422506
 - 	1028	42.429489	6.472882	-3.395437
 - 	1029	45.444412	6.264206	-1.909120
 - 	1030	46.793747	5.748239	-0.367446
 - 	1031	46.778046	5.414418	0.602193
 - 	1032	45.879429	5.548178	0.617922
 - 	1033	44.462570	6.032662	-0.111541
 - 	1034	42.665489	6.528612	-0.959075
 - 	1035	40.506584	6.765114	-1.413947
 - 	1036	38.019447	6.697337	-1.456863
 - 	1037	35.281437	6.474879	-1.461530
 - 	1038	32.382030	6.276900	-1.793970
 - 	1039	29.406235	6.167135	-2.518474
 - 	1040	26.438648	6.078040	-3.395659
 - 	1041	23.578289	5.872015	-4.036482
 - 	1042	20.954275	5.416139	-4.077671
 - 	1043	18.717072	4.675592	-3.389008
 - 	1044	17.012911	3.772328	-2.233432
 - 	1045	15.988982	2.916970	-1.176923
 - 	1046	15.826849	2.252536	-0.769844
 - 	1047	16.738457	1.764619	-1.275317
 - 	1048	18.897442	1.346583	-2.585946
 - 	1049	22.346783	0.946866	-4.298310
 - 	1050	26.936806	0.640954	-5.935401
 - 	1051	32.338467	0.562017	-7.200049
 - 	1052	38.145653	0.787631	-8.033661
 - 	1053	44.006966	1.287967	-8.468019
 - 	1054	49.697929	1.933332	-8.485615
 - 	1055	55.110153	2.558587	-8.041917
 - 	1056	60.204948	3.092618	-7.215655
 - 	1057	64.982727	3.624884	-6.294649
 - 	1058	69.475945	4.267239	-5.606696
 - 	1059	73.726501	4.947371	-5.208095
 - 	1060	77.718590	5.421370	-4.821770
 - 	1061	81.307983	5.520919	-4.164922
 - 	1062	84.224899	5.339568	-3.283022
 - 	1063	86.172356	5.139561	-2.493724
 - 	1064	86.956497	5.095887	-2.067766
 - 	1065	86.553268	5.165503	-2.052401
 - 	1066	85.072449	5.186818	-2.361089
 - 	1067	82.667236	5.040021	-2.921498
 - 	1068	79.458481	4.699093	-3.703528
 - 	1069	75.504860	4.198987	-4.668918
 - 	1070	70.822708	3.597449	-5.754197
 - 	1071	65.431870	2.944656	-6.879559
 - 	1072	59.380665	2.277636	-7.917208
 - 	1073	52.741550	1.659499	-8.656678
 - 	1074	45.626495	1.191096	-8.867857
 - 	1075	38.240162	0.924297	-8.456923
 - 	1076	30.906889	0.789331	-7.580676
 - 	1077	24.029778	0.685654	-6.603870
 - 	1078	18.045954	0.627910	-5.930765
 - 	1079	13.423372	0.726500	-5.824639
 - 	1080	10.606386	1.039878	-6.262926
 - 	1081	9.831627	1.509129	-6.877373
 - 	1082	10.941641	2.023801	-7.147462
 - 	1083	13.426767	2.509849	-6.829777
 - 	1084	16.743347	2.974764	-6.178574
 - 	1085	20.642750	3.516442	-5.659346
 - 	1086	25.161057	4.284469	-5.517247
 - 	1087	30.254930	5.350259	-5.643641
 - 	1088	35.481148	6.519625	-5.668367
 - 	1089	40.074318	7.305055	-5.111746
 - 	1090	43.337540	7.263076	-3.696672
 - 	1091	44.985565	6.465131	-1.725059
 - 	1092	45.200897	5.538532	-0.049001
 - 	1093	44.418381	5.151368	0.527181
 - 	1094	43.030067	5.488225	-0.108459
 - 	1095	41.238678	6.201465	-1.296032
 - 	1096	39.121773	6.762774	-2.147203
 - 	1097	36.751026	6.865362	-2.246217
 - 	1098	34.218826	6.589201	-1.911381
 - 	1099	31.598068	6.230633	-1.783676
 - 	1100	28.926043	5.988753	-2.181739
 - 	1101	26.230278	5.831251	-2.881144
 - 	1102	23.556938	5.619605	-3.415858
 - 	1103	20.982159	5.281877	-3.454459
 - 	1104	18.622305	4.842978	-2.927778
 - 	1105	16.642075	4.348699	-1.989314
 - 	1106	15.234899	3.814703	-0.963617
 - 	1107	14.587639	3.223762	-0.252573
 - 	1108	14.865527	2.534202	-0.157677
 - 	1109	16.206188	1.730245	-0.737198
 - 	1110	18.688025	0.920468	-1.837804
 - 	1111	22.280758	0.357433	-3.257058
 - 	1112	26.820890	0.273980	-4.829451
 - 	1113	32.040596	0.664765	-6.351740
 - 	1114	37.635735	1.270854	-7.535480
 - 	1115	43.333115	1.802073	-8.123272
 - 	1116	48.931549	2.140527	-8.038557
 - 	1117	54.309723	2.353998	-7.444870
 - 	1118	59.406887	2.612475	-6.710454
 - 	1119	64.207932	3.087648	-6.218676
 - 	1120	68.747810	3.809848	-6.056814
 - 	1121	73.082420	4.583602	-5.911479
 - 	1122	77.189041	5.118534	-5.396451
 - 	1123	80.882446	5.273971	-4.486888
 - 	1124	83.861008	5.149610	-3.548034
 - 	1125	85.854546	4.957163	-2.952795
 - 	1126	86.737404	4.843562	-2.766817
 - 	1127	86.529572	4.817313	-2.816851
 - 	1128	85.323608	4.791732	-2.963535
 - 	1129	83.214287	4.679359	-3.235587
 - 	1130	80.270142	4.457161	-3.742954
 - 	1131	76.540138	4.151923	-4.543015
 - 	1132	72.071983	3.768891	-5.601925
 - 	1133	66.920097	3.251733	-6.812169
 - 	1134	61.138519	2.538553	-7.975737
 - 	1135	54.781506	1.668952	-8.784328
 - 	1136	47.933846	0.818006	-8.913998
 - 	1137	40.753830	0.195159	-8.249637
 - 	1138	33.491096	-0.098482	-7.064021
 - 	1139	26.484852	-0.102998	-5.942045
 - 	1140	20.175121	0.093593	-5.461282
 - 	1141	15.096519	0.440140	-5.862970
 - 	1142	11.774879	0.907334	-6.901492
 - 	1143	10.519985	1.429084	-7.911896
 - 	1144	11.229935	1.894260	-8.137606
 - 	1145	13.383903	2.210823	-7.267632
 - 	1146	16.322468	2.396678	-5.755648
 - 	1147	19.653557	2.619058	-4.475293
 - 	1148	23.404388	3.123286	-3.999357
 - 	1149	27.732567	4.063157	-4.250401
 - 	1150	32.484715	5.315991	-4.704290
 - 	1151	37.057995	6.432985	-4.737325
 - 	1152	40.680088	6.881312	-3.915268
 - 	1153	42.822144	6.497147	-2.297187
 - 	1154	43.410389	5.721633	-0.562547
 - 	1155	42.739647	5.272300	0.392876
 - 	1156	41.224609	5.507978	0.204396
 - 	1157	39.189919	6.142562	-0.632143
 - 	1158	36.811829	6.590157	-1.267026
 - 	1159	34.178078	6.533230	-1.334489
 - 	1160	31.358738	6.121973	-1.228841
 - 	1161	28.436283	5.692426	-1.548860
 - 	1162	25.514412	5.411888	-2.389773
 - 	1163	22.713663	5.218825	-3.265539
 - 	1164	20.146246	4.993145	-3.610240
 - 	1165	17.900522	4.689050	-3.223519
 - 	1166	16.066090	4.328702	-2.308651
 - 	1167	14.772834	3.935403	-1.257362
 - 	1168	14.198326	3.488466	-0.443628
 - 	1169	14.533901	2.929541	-0.119691
 - 	1170	15.926955	2.228551	-0.392308
 - 	1171	18.430208	1.467086	-1.258489
 - 	1172	21.991848	0.835256	-2.654248
 - 	1173	26.482130	0.508472	-4.422215
 - 	1174	31.709438	0.541660	-6.235699
 - 	1175	37.411572	0.901260	-7.668541
 - 	1176	43.273067	1.532651	-8.410730
 - 	1177	48.997765	2.344785	-8.405648
 - 	1178	54.389172	3.198337	-7.834193
 - 	1179	59.386902	3.963394	-7.035247
 - 	1180	64.051918	4.561990	-6.357714
 - 	1181	68.502472	4.963720	-5.933570
 - 	1182	72.813118	5.167182	-5.566032
 - 	1183	76.923248	5.176939	-4.939882
 - 	1184	80.610886	5.020143	-3.992383
 - 	1185	83.560165	4.800425	-3.015213
 - 	1186	85.494064	4.675439	-2.360794
 - 	1187	86.282272	4.738513	-2.122830
 - 	1188	85.949341	4.940108	-2.157111
 - 	1189	84.602348	5.128876	-2.348603
 - 	1190	82.355011	5.156464	-2.752031
 - 	1191	79.292160	4.952326	-3.460482
 - 	1192	75.468300	4.517330	-4.432417
 - 	1193	70.922394	3.866742	-5.506113
 - 	1194	65.694786	3.006711	-6.517112
 - 	1195	59.838394	1.987254	-7.327234
 - 	1196	53.427258	0.972191	-7.780487
 - 	1197	46.568714	0.208094	-7.737345
 - 	1198	39.420181	-0.133939	-7.213928
 - 	1199	32.214012	-0.090098	-6.471188
 - 	1200	25.289322	0.152711	-5.909347
 - 	1201	19.102573	0.439606	-5.830470
 - 	1202	14.178289	0.747948	-6.280828
 - 	1203	10.991493	1.126176	-7.055036
 - 	1204	9.809467	1.582183	-7.753002
 - 	1205	10.560400	2.045336	-7.895927
 - 	1206	12.839592	2.426069	-7.235368
 - 	1207	16.116179	2.716791	-6.050068
 - 	1208	20.017372	3.043772	-4.982578
 - 	1209	24.429173	3.607119	-4.497585
 - 	1210	29.297562	4.520816	-4.556602
 - 	1211	34.334797	5.639874	-4.739297
 - 	1212	38.947437	6.538998	-4.530968
 - 	1213	42.471535	6.781426	-3.593703
 - 	1214	44.509148	6.323224	-2.009724
 - 	1215	45.094727	5.620130	-0.330773
 - 	1216	44.579197	5.260993	0.726814
 - 	1217	43.349537	5.500211	0.768010
 - 	1218	41.627247	6.129788	0.006364
 - 	1219	39.481152	6.716396	-0.914471
 - 	1220	36.956841	6.937881	-1.477563
 - 	1221	34.150166	6.761191	-1.707931
 - 	1222	31.183720	6.368961	-1.995193
 - 	1223	28.163528	5.960161	-2.568221
 - 	1224	25.182327	5.615838	-3.231005
 - 	1225	22.354765	5.294728	-3.554816
 - 	1226	19.822903	4.914469	-3.249069
 - 	1227	17.724449	4.439916	-2.381440
 - 	1228	16.182175	3.902231	-1.314180
 - 	1229	15.336573	3.339663	-0.455823
 - 	1230	15.370351	2.736499	-0.039234
 - 	1231	16.470980	2.041515	-0.059664
 - 	1232	18.737837	1.264748	-0.390126
 - 	1233	22.104736	0.562940	-1.016613
 - 	1234	26.359173	0.209840	-2.158633
 - 	1235	31.253139	0.430987	-3.993178
 - 	1236	36.589443	1.220800	-6.210004
 - 	1237	42.203506	2.311922	-8.035453
 - 	1238	47.911610	3.330107	-8.793717
 - 	1239	53.516224	4.009018	-8.378328
 - 	1240	58.849464	4.333015	-7.246899
 - 	1241	63.816261	4.513396	-6.077709
 - 	1242	68.428360	4.770954	-5.328054
 - 	1243	72.775414	5.102024	-4.954552
 - 	1244	76.897797	5.293524	-4.555345
 - 	1245	80.659760	5.181355	-3.837476
